participantid,condition,session,conversation,onset,duration,production,comprehension,n_token,utterance,tdl
subj-01,robot,2,6,4.994,1.4990000000000006,0,1,6,la fraise est un peu abimée,11
subj-01,robot,2,6,7.154,0.42600000000000016,0,1,2,ah oui,0
subj-01,robot,2,6,10.776,1.4280000000000008,0,1,7,elle n'a pas l'air contente,9
subj-01,robot,2,6,12.813,1.8499999999999996,0,1,5,cette fraise est plutôt malheureuse,7
subj-01,robot,2,6,19.733,1.8999999999999986,0,1,7,peut-être que quelqu'un l'a frappé,21
subj-01,robot,2,6,22.456,1.1690000000000005,0,1,4,je suis d'accord,4
subj-01,robot,2,6,37.531,2.6570000000000036,0,1,9,et si c'était une campagne contre les pesticides,21
subj-01,robot,2,6,48.586,1.0720000000000027,0,1,7,qu'est ce que t'en penses,13
subj-01,robot,2,6,1.336,1.438,1,0,7,là il s'agissait d'une fraise,12
subj-01,robot,2,6,3.236,0.9300000000000002,1,0,2,plutôt abimée,1
subj-01,robot,2,6,4.628,1.0899999999999999,1,0,3,avec une expression,3
subj-01,robot,2,6,7.186,0.32200000000000006,1,0,1,avec,0
subj-01,robot,2,6,7.799,1.467999999999999,1,0,4,avec une expression triste,4
subj-01,robot,2,6,12.463,0.7520000000000007,1,0,5,non c'est ça elle,3
subj-01,robot,2,6,15.156,3.287000000000001,1,0,18,qu'est ce qu'elle s'est faite tapée dessus c'est pour ça qu'elle est déformée,54
subj-01,robot,2,6,25.637,0.8789999999999978,1,0,4,et du coup euh,3
subj-01,robot,2,6,26.795,2.9669999999999987,1,0,13,ben je sais pas quel quel message c'est censé véhiculer en fait,24
subj-01,robot,2,6,31.119,1.2850000000000037,1,0,4,parce que les fraises,5
subj-01,robot,2,6,33.722,3.1329999999999956,1,0,14,on en produit on voit pas pourquoi elles seraient abimées lors de l'achat,23
subj-01,robot,2,6,42.642,0.695999999999998,1,0,3,pourquoi pas oui,1
subj-01,robot,2,6,43.622,1.0769999999999982,1,0,4,ça ça ça peut,6
subj-01,robot,2,6,45.589,1.1829999999999998,1,0,4,ça peut faire sens,3
subj-01,robot,2,6,47.037,1.686,1,0,8,par rapport aux légumes bio aux fruits bio,10
subj-01,robot,2,6,51.35,0.5839999999999961,1,0,2,peut-être que,1
subj-01,robot,2,6,52.453,2.529999999999994,1,0,6,bio les fruits et les légumes,7
subj-01,robot,2,6,55.47,2.8460000000000036,1,0,9,sont jolis et avec les pesticides ils sont abimés,23
subj-01,human,3,1,3.754,0.565,0,1,5,c'est la même hein,7
subj-01,human,3,1,4.517,1.3209999999999997,0,1,5,c'était exactement la même,10
subj-01,human,3,1,7.972,2.3600000000000003,0,1,10,donc euh voilà donc euh y a des chances qui,16
subj-01,human,3,1,10.497,1.138,0,1,6,qu'on revoit les mêmes images,9
subj-01,human,3,1,28.279,1.5440000000000005,0,1,5,ah dans ce sens là,4
subj-01,human,3,1,40.843,1.0109999999999957,0,1,1,ouais,0
subj-01,human,3,1,42.042,2.210000000000001,0,1,12,ça fait en tout cas ça fait une ça fait une histoire,18
subj-01,human,3,1,44.628,1.392000000000003,0,1,6,mais c'est un peu euh,7
subj-01,human,3,1,46.561,3.5700000000000003,0,1,15,parce que les pesticides normalement on les utilise pour pour rendre les légumes plus beaux,30
subj-01,human,3,1,51.32,2.2759999999999962,0,1,13,fin moi je sais que je j'ai j'ai mon producteur de,35
subj-01,human,3,1,53.987,1.0919999999999987,0,1,4,de légumes bio euh,2
subj-01,human,3,1,55.328,3.942999999999998,0,1,21,ce qui nous ramène c'est pas joli quoi ça ressemble plus à la deuxième campagne qu'à celle des super-héros,34
subj-01,human,3,1,1.392,2.317,1,0,10,j'ai encore l'aubergine en forme de de batman,15
subj-01,human,3,1,6.005,1.6310000000000002,1,0,11,c'est la même que que tout à l'heure oui,18
subj-01,human,3,1,12.533,2.109,1,0,10,c'est ça donc c'est c'est peut-être lié,21
subj-01,human,3,1,15.242,1.8389999999999986,1,0,5,à l'utilisation de pesticides,6
subj-01,human,3,1,17.609,0.9959999999999987,1,0,3,le fait que,2
subj-01,human,3,1,19.083,0.6600000000000001,1,0,3,d'un côté,3
subj-01,human,3,1,20.056,1.2059999999999995,1,0,6,on ait des fruits et légumes,7
subj-01,human,3,1,21.659,0.9090000000000025,1,0,3,en bonne forme,3
subj-01,human,3,1,23.056,1.7070000000000007,1,0,4,plutôt taillés en super-héros,4
subj-01,human,3,1,25.109,2.193999999999999,1,0,8,sur lesquels on aurait pas utilisé de pesticides,12
subj-01,human,3,1,27.852,0.8539999999999992,1,0,4,de l'autre côté,6
subj-01,human,3,1,29.223,1.149000000000001,1,0,4,on aurait des fruits,4
subj-01,human,3,1,30.662,2.5549999999999997,1,0,11,sur lesquels on a utilisé des pesticides donc qui sont abimés,15
subj-01,human,3,1,33.558,1.2239999999999966,1,0,6,ils ont pas une bonne mine,9
subj-01,human,3,1,35.265,2.8909999999999982,1,0,15,et peut-être qu'ils se sont pris des poings dans la figure par les super-héros,43
subj-01,human,3,3,2.972,0.2490000000000001,0,1,1,ouais,0
subj-01,human,3,3,3.47,5.157,0,1,27,et j'ai j'ai pensé à à une autre chose qui va un peu dans le dans le même sens que ce que je te disais,63
subj-01,human,3,3,9.237,3.7189999999999994,0,1,21,euh c'est qu'en fait les ce qu'on dit c'est qu'avec les pesticides faut enlever la peau,58
subj-01,human,3,3,17.452,4.404999999999998,0,1,27,dans les fruits et légumes on dit que les pesticides ils sont sur la peau donc il faut enlever la peau pour les manger donc euh les,63
subj-01,human,3,3,22.39,2.149000000000001,0,1,12,les super-héros c'est justement qu'on peut aussi manger la peau,19
subj-01,human,3,3,49.119,0.5339999999999989,0,1,1,mouais,0
subj-01,human,3,3,52.794,1.0300000000000011,0,1,6,c'est un peu compliqué hein,11
subj-01,human,3,3,54.083,1.3520000000000039,0,1,2,je je,1
subj-01,human,3,3,55.709,1.3059999999999974,0,1,7,peut-être c'est pas les pesti- enfin,16
subj-01,human,3,3,58.232,1.7195999999999998,0,1,11,parce qu'après hein sur les idées de base y avait,31
subj-01,human,3,3,0.975,1.8399999999999999,1,0,7,donc là le citron vert tortue ninja,9
subj-01,human,3,3,16.604,0.3960000000000008,1,0,2,d'accord,1
subj-01,human,3,3,26.567,2.158999999999999,1,0,10,c'est c'est c'est étrange parce que enfin,19
subj-01,human,3,3,29.392,0.7570000000000014,1,0,6,c'est bizarre parce qu'ils,9
subj-01,human,3,3,30.555,1.1380000000000017,1,0,3,ils rendent intéressant,2
subj-01,human,3,3,32.227,1.031000000000006,1,0,5,les jolis fruits et légumes,6
subj-01,human,3,3,33.979,2.0219999999999985,1,0,6,sur lesquels ils auraient utilisés euh,7
subj-01,human,3,3,36.413,0.8079999999999998,1,0,2,des pesticides,1
subj-01,human,3,3,38.151,2.7679999999999936,1,0,15,et en les taillant en enlevant la peau du coup c'est c'est en,30
subj-01,human,3,3,41.514,2.087999999999994,1,0,13,ça va plutôt dans le sens de voilà il faut enlever la peau,26
subj-01,human,3,3,44.085,0.7359999999999971,1,0,4,des fruits et légumes,2
subj-01,human,3,3,45.02,1.718999999999994,1,0,9,qui ont été traités avec des pesticides du coup,15
subj-01,human,3,3,49.745,1.8539999999999992,1,0,8,ça serait un message qui est assez complexe,16
subj-01,human,3,5,3.125,1.0919999999999996,0,1,5,c'est la pomme spiderman,7
subj-01,human,3,5,4.634,6.004,0,1,19,je je je me demandais si en fait dans cette histoire de pesticides on se serait pas un peu,40
subj-01,human,3,5,11.982,1.5220000000000002,0,1,10,on se serait pas un peu trompé je sais pas,25
subj-01,human,3,5,16.41,0.9349999999999987,0,1,5,ça parait à l'envers,7
subj-01,human,3,5,17.94,3.0839999999999996,0,1,18,on a l'impression que ça serait parce qu'en fait ça serait une pub pour les pesticides,67
subj-01,human,3,5,21.679,4.791,0,1,20,si vous utilisez des pesticides vous aurez des beaux fruits et légumes qui seront beaux et brillants comme des super-héros,39
subj-01,human,3,5,31.79,0.22800000000000153,0,1,1,ouais,0
subj-01,human,3,5,33.781,1.0210000000000008,0,1,5,c'est une pub monsanto,7
subj-01,human,3,5,41.743,0.2740000000000009,0,1,1,ouais,0
subj-01,human,3,5,47.57,1.3770000000000024,0,1,7,et et c'est vrai que là,13
subj-01,human,3,5,49.125,5.125999999999998,0,1,23,en plus ça peut faire le le lien et dans ce sens là on peut aussi faire le lien avec l'autre campagne,57
subj-01,human,3,5,54.866,1.985999999999997,0,1,11,sans que ça soit euh extrême c'est à dire que,17
subj-01,human,3,5,57.239,2.712600000000002,0,1,9,les locaux c'est des beaux super-héros alors que,18
subj-01,human,3,5,1.199,3.032,1,0,10,là la pomme rouge euh elle y est en spiderman,10
subj-01,human,3,5,5.93,0.6390000000000002,1,0,3,donc du coup,3
subj-01,human,3,5,8.812,4.334000000000001,1,0,15,oui donc il il s'agit d'une pomme bio issue de l'agriculture biologique,26
subj-01,human,3,5,17.65,2.245000000000001,1,0,7,et en faveur de l'agriculture biologique,10
subj-01,human,3,5,28.858,1.0279999999999987,1,0,2,d'accord,1
subj-01,human,3,5,31.429,2.235000000000003,1,0,7,oui c'est ça fait assez sens,9
subj-01,human,3,5,33.923,3.012999999999998,1,0,17,parce que bon c'est c'est une jolie pomme donc si elle est locale elle est,43
subj-01,human,3,5,37.216,1.5700000000000003,1,0,3,en bonne forme,3
subj-01,human,3,5,39.167,0.6689999999999969,1,0,7,et euh mais est ce qu'elle,7
subj-01,human,3,5,41.073,4.9239999999999995,1,0,17,mais est-ce qu'elle aurait frappé des fruits et légumes sur lesquels on a utilisé des pesticides,35
subj-01,human,3,5,50.863,4.969500000000004,1,0,22,elle a l'air méchante euh oui elle a le masque de superman mais *** c'est pas forcément de la méchanceté,57
subj-01,robot,3,2,4.471,0.36599999999999966,0,1,1,oui,0
subj-01,robot,3,2,6.0,2.1189999999999998,0,1,5,elle combat les pesticides peut-être,7
subj-01,robot,3,2,13.992,2.2970000000000006,0,1,7,c'est une campagne contre les pesticides,12
subj-01,robot,3,2,20.714,2.4840000000000018,0,1,9,ça peut-être une pub pour manger des fruits locaux,13
subj-01,robot,3,2,25.327,2.382999999999999,0,1,9,ça peut-être une pub pour manger plus de fruits,13
subj-01,robot,3,2,29.463,0.6859999999999999,0,1,3,n'est-ce pas,6
subj-01,robot,3,2,39.299,0.786999999999999,0,1,3,oui en effet,1
subj-01,robot,3,2,46.884,1.6159999999999997,0,1,6,la pomme a l'air méchante,5
subj-01,robot,3,2,57.289,1.269999999999996,0,1,5,elle a l'air forte,4
subj-01,robot,3,2,1.341,2.8759999999999994,1,0,9,tu as la pomme rouge euh taillé en $Spiderman$,17
subj-01,robot,3,2,5.995,0.5449999999999999,1,0,3,donc du coup,3
subj-01,robot,3,2,8.866,2.423,1,0,10,oui donc il il s'agit d'une pomme bio,17
subj-01,robot,3,2,11.472,1.524000000000001,1,0,5,issue de l'agriculture biologique,7
subj-01,robot,3,2,17.665,2.1140000000000008,1,0,7,et en faveur de l'agriculture biologique,10
subj-01,robot,3,2,25.185,0.45200000000000173,1,0,2,et non,0
subj-01,robot,3,2,29.265,0.41600000000000037,1,0,2,d'accord,1
subj-01,robot,3,2,31.398,2.1040000000000028,1,0,8,oui c'est ça ça fait assez sens,9
subj-01,robot,3,2,34.03,2.738999999999997,1,0,16,parce que bon c'est c'est une jolie pomme donc si elle locale elle est,39
subj-01,robot,3,2,37.455,0.828000000000003,1,0,3,en bonne forme,3
subj-01,robot,3,2,39.162,0.4519999999999982,1,0,2,et euh,0
subj-01,robot,3,2,41.123,2.642000000000003,1,0,12,et est-ce qu'elle aurait euh frappé des fruits et légumes euh,23
subj-01,robot,3,2,44.07,1.889000000000003,1,0,7,sur lesquels on a utilisé des pesticides,8
subj-01,robot,3,2,50.979,4.795999999999999,1,0,21,elle a l'air méchante euh oui elle a le masque de $Spiderman$ mais elle inspire pas forcément de la méchanceté,48
subj-01,robot,3,4,5.274,2.986999999999999,0,1,9,elle combat peut-être la mauvaise nourriture avec la pomme,19
subj-01,robot,3,4,9.988,1.6059999999999999,0,1,7,les deux sont de la même pub,16
subj-01,robot,3,4,24.738,1.2650000000000006,0,1,5,je ne suis pas sûr,10
subj-01,robot,3,4,29.031,2.4380000000000024,0,1,11,peut-être qu'elle a le logo d'un vendeur de légumes,18
subj-01,robot,3,4,36.723,0.9650000000000034,0,1,7,qu'est ce que tu en dis,13
subj-01,robot,3,4,47.712,0.8489999999999966,0,1,1,peut-être,0
subj-01,robot,3,4,50.593,0.8939999999999984,0,1,4,je ne sais pas,4
subj-01,robot,3,4,53.453,2.6269999999999953,0,1,10,ça peut être une pub pour manger plus de légumes,14
subj-01,robot,3,4,1.199,2.5300000000000002,1,0,9,là l'aubergine taillée est en forme de batman,18
subj-01,robot,3,4,5.182,0.5169999999999995,1,0,2,donc euh,0
subj-01,robot,3,4,9.018,1.299999999999999,1,0,4,peut-être oui mais euh,0
subj-01,robot,3,4,12.239,2.8709999999999987,1,0,12,le fait qu'elle ait été taillée en enlevant de la peau,25
subj-01,robot,3,4,15.501,1.011000000000001,1,0,7,est-ce que c'est lié au fait,14
subj-01,robot,3,4,16.731,1.407,1,0,9,qu'il y ait des pesticides sur la peau,15
subj-01,robot,3,4,18.636,1.4730000000000025,1,0,6,et enlever la peau du coup,7
subj-01,robot,3,4,20.622,3.530999999999999,1,0,18,c'est important d'enlever la peau des fruits et légumes qui ont été traités avec des pesticides,33
subj-01,robot,3,4,26.983,0.36100000000000065,1,0,2,d'accord,1
subj-01,robot,3,4,28.13,0.36400000000000077,1,0,1,ok,0
subj-01,robot,3,4,34.485,0.24900000000000233,1,0,1,ok,0
subj-01,robot,3,4,36.672,0.32500000000000284,1,0,2,oui elle,0
subj-01,robot,3,4,39.577,3.475999999999999,1,0,11,elle combattrait elle combattrait les les fruits et légumes sur ok,19
subj-01,robot,3,4,43.379,1.7210000000000036,1,0,7,sur lesquels on a utilisé des pesticides,8
subj-01,robot,3,4,46.041,0.8940000000000055,1,0,3,ça fait sens,2
subj-01,robot,3,4,53.048,0.44599999999999795,1,0,2,d'accord,1
subj-01,robot,3,4,57.599,2.305400000000006,1,0,12,c'est c'est vrai qu'elle a un aspect plutôt ludique,20
subj-01,robot,3,6,1.743,1.316,0,1,5,il ressemble à un ninja,7
subj-01,robot,3,6,10.212,2.5,0,1,10,ça peut être une pub pour manger des fruits locaux,14
subj-01,robot,3,6,12.94,1.58,0,1,5,comme je suis d'accord,7
subj-01,robot,3,6,23.295,1.4479999999999968,0,1,2,oui exactement,0
subj-01,robot,3,6,25.139,2.490000000000002,0,1,9,c'est une campagne de pub ciblant les enfants,15
subj-01,robot,3,6,40.356,0.4619999999999962,0,1,2,ah oui,0
subj-01,robot,3,6,47.042,0.847999999999999,0,1,2,je pense,1
subj-01,robot,3,6,48.408,0.4579999999999984,0,1,1,oui,0
subj-01,robot,3,6,1.29,1.2599999999999998,1,0,6,là c'était le citron vert,11
subj-01,robot,3,6,3.638,1.6760000000000002,1,0,6,voilà taillé en forme de ninja,6
subj-01,robot,3,6,6.239,3.5460000000000003,1,0,14,du coup ça serait un citron vert qui serait issu de l'agriculture locale,26
subj-01,robot,3,6,10.295,0.32399999999999984,1,0,1,plutôt,0
subj-01,robot,3,6,15.882,0.36600000000000144,1,0,2,d'accord,1
subj-01,robot,3,6,17.264,0.772000000000002,1,0,3,donc du coup,3
subj-01,robot,3,6,18.443,1.4019999999999975,1,0,4,ça serait plutôt euh,3
subj-01,robot,3,6,20.196,1.2139999999999986,1,0,4,à destination des enfants,4
subj-01,robot,3,6,29.427,0.35600000000000165,1,0,2,d'accord,1
subj-01,robot,3,6,30.768,1.032,1,0,4,donc du coup euh,3
subj-01,robot,3,6,32.77,0.42199999999999704,1,0,2,c'est,1
subj-01,robot,3,6,33.746,1.1169999999999973,1,0,6,que la part des choses entre,9
subj-01,robot,3,6,35.305,1.6920000000000002,1,0,7,les fruits et légumes qui sont locaux,12
subj-01,robot,3,6,37.388,0.7680000000000007,1,0,3,qui sont beaux,3
subj-01,robot,3,6,38.628,1.3569999999999993,1,0,5,taillés en forme de super-héros,6
subj-01,robot,3,6,40.361,1.3510000000000062,1,0,6,et ceux qui viennent de loin,7
subj-01,robot,3,6,42.179,1.5859999999999985,1,0,6,du coup ils sont plutôt moches,11
subj-01,robot,3,6,44.735,1.7349999999999994,1,0,8,plutôt abimés et ils donnent pas vraiment envie,13
subj-01,human,4,1,3.754,0.565,0,1,5,c'est la même hein,7
subj-01,human,4,1,4.517,1.3209999999999997,0,1,5,c'était exactement la même,10
subj-01,human,4,1,7.972,2.3600000000000003,0,1,10,donc euh voilà donc euh y a des chances qui,16
subj-01,human,4,1,10.497,1.138,0,1,6,qu'on revoit les mêmes images,9
subj-01,human,4,1,28.279,1.5440000000000005,0,1,5,ah dans ce sens là,4
subj-01,human,4,1,40.843,1.0109999999999957,0,1,1,ouais,0
subj-01,human,4,1,42.042,2.210000000000001,0,1,12,ça fait en tout cas ça fait une ça fait une histoire,18
subj-01,human,4,1,44.628,1.392000000000003,0,1,6,mais c'est un peu euh,7
subj-01,human,4,1,46.561,3.5700000000000003,0,1,15,parce que les pesticides normalement on les utilise pour pour rendre les légumes plus beaux,30
subj-01,human,4,1,51.32,2.2759999999999962,0,1,13,fin moi je sais que je j'ai j'ai mon producteur de,35
subj-01,human,4,1,53.987,1.0919999999999987,0,1,4,de légumes bio euh,2
subj-01,human,4,1,55.328,3.942999999999998,0,1,21,ce qui nous ramène c'est pas joli quoi ça ressemble plus à la deuxième campagne qu'à celle des super-héros,34
subj-01,human,4,1,1.392,2.317,1,0,10,j'ai encore l'aubergine en forme de de batman,15
subj-01,human,4,1,6.005,1.6310000000000002,1,0,11,c'est la même que que tout à l'heure oui,18
subj-01,human,4,1,12.533,2.109,1,0,10,c'est ça donc c'est c'est peut-être lié,21
subj-01,human,4,1,15.242,1.8389999999999986,1,0,5,à l'utilisation de pesticides,6
subj-01,human,4,1,17.609,0.9959999999999987,1,0,3,le fait que,2
subj-01,human,4,1,19.083,0.6600000000000001,1,0,3,d'un côté,3
subj-01,human,4,1,20.056,1.2059999999999995,1,0,6,on ait des fruits et légumes,7
subj-01,human,4,1,21.659,0.9090000000000025,1,0,3,en bonne forme,3
subj-01,human,4,1,23.056,1.7070000000000007,1,0,4,plutôt taillés en super-héros,4
subj-01,human,4,1,25.109,2.193999999999999,1,0,8,sur lesquels on aurait pas utilisé de pesticides,12
subj-01,human,4,1,27.852,0.8539999999999992,1,0,4,de l'autre côté,6
subj-01,human,4,1,29.223,1.149000000000001,1,0,4,on aurait des fruits,4
subj-01,human,4,1,30.662,2.5549999999999997,1,0,11,sur lesquels on a utilisé des pesticides donc qui sont abimés,15
subj-01,human,4,1,33.558,1.2239999999999966,1,0,6,ils ont pas une bonne mine,9
subj-01,human,4,1,35.265,2.8909999999999982,1,0,15,et peut-être qu'ils se sont pris des poings dans la figure par les super-héros,43
subj-01,human,4,3,2.972,0.2490000000000001,0,1,1,ouais,0
subj-01,human,4,3,3.47,5.157,0,1,27,et j'ai j'ai pensé à à une autre chose qui va un peu dans le dans le même sens que ce que je te disais,63
subj-01,human,4,3,9.237,3.7189999999999994,0,1,21,euh c'est qu'en fait les ce qu'on dit c'est qu'avec les pesticides faut enlever la peau,58
subj-01,human,4,3,17.452,4.404999999999998,0,1,27,dans les fruits et légumes on dit que les pesticides ils sont sur la peau donc il faut enlever la peau pour les manger donc euh les,63
