participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type,word_count,subsequent_utterance
subj-01,robot,2,4,50.044,0.9710000000000036,0,participant,researcher,silence,15,c'est une campagne pour des fruits locaux et qui ne viennent pas de loin
subj-01,robot,2,4,54.84,0.5389999999999944,1,researcher,researcher,silence,1,hum
subj-01,robot,2,4,55.938,0.5739999999999981,1,researcher,researcher,silence,1,peut-être
subj-01,robot,2,4,57.36,2.3320000000000007,0,researcher,participant,silence,1,ouais
subj-01,robot,2,4,4.857,0.25399999999999956,1,participant,participant,speech,1,avec
subj-01,robot,2,4,5.98,0.34999999999999964,0,participant,researcher,speech,3,comme la poire
subj-01,robot,2,4,11.127,0.641,0,participant,researcher,speech,6,elle a des bras trop courts
subj-01,robot,2,4,19.926,0.3460000000000001,0,participant,researcher,speech,3,elle semble triste
subj-01,robot,2,4,37.221,0.31500000000000483,0,participant,researcher,speech,1,non
subj-01,robot,2,6,2.774,0.4620000000000002,1,participant,participant,silence,2,plutôt abimée
subj-01,robot,2,6,4.166,0.46199999999999974,1,participant,participant,silence,3,avec une expression
subj-01,robot,2,6,6.493,0.6609999999999996,1,researcher,researcher,silence,2,ah oui
subj-01,robot,2,6,9.267,1.5090000000000003,0,participant,researcher,silence,7,elle n'a pas l'air contente
subj-01,robot,2,6,12.204,0.25899999999999856,0,researcher,participant,silence,5,non c'est ça elle
subj-01,robot,2,6,14.663,0.4930000000000003,0,researcher,participant,silence,18,qu'est ce qu'elle s'est faite tapée dessus c'est pour ça qu'elle est déformée
subj-01,robot,2,6,18.443,1.2899999999999991,0,participant,researcher,silence,7,peut-être que quelqu'un l'a frappé
subj-01,robot,2,6,21.633,0.8230000000000004,1,researcher,researcher,silence,4,je suis d'accord
subj-01,robot,2,6,23.625,2.0120000000000005,0,researcher,participant,silence,16,et du coup euhben je sais pas quel quel message c'est censé véhiculer en fait
subj-01,robot,2,6,29.762,1.3569999999999993,1,participant,participant,silence,4,parce que les fraises
subj-01,robot,2,6,32.404,1.3179999999999978,1,participant,participant,silence,14,on en produit on voit pas pourquoi elles seraient abimées lors de l'achat
subj-01,robot,2,6,36.855,0.6760000000000019,0,participant,researcher,silence,9,et si c'était une campagne contre les pesticides
subj-01,robot,2,6,40.188,2.4540000000000006,0,researcher,participant,silence,6,pourquoi pas ouiça ça ça peut
subj-01,robot,2,6,44.699,0.8900000000000006,1,participant,participant,silence,11,ça peut faire senspar rapport aux légumes bio aux fruits bio
subj-01,robot,2,6,49.658,1.6920000000000002,0,researcher,participant,silence,2,peut-être que
subj-01,robot,2,6,51.934,0.5190000000000055,1,participant,participant,silence,6,bio les fruits et les légumes
subj-01,robot,2,6,54.983,0.4870000000000019,1,participant,participant,silence,9,sont jolis et avec les pesticides ils sont abimés
subj-01,robot,2,6,4.994,0.7240000000000002,0,participant,researcher,speech,6,la fraise est un peu abimée
subj-01,robot,2,6,7.186,0.39400000000000013,0,researcher,participant,speech,4,avecavec une expression triste
subj-01,robot,2,6,12.813,0.40199999999999925,0,participant,researcher,speech,5,cette fraise est plutôt malheureuse
subj-01,robot,2,6,48.586,0.13700000000000045,0,participant,researcher,speech,7,qu'est ce que t'en penses
subj-01,human,3,1,3.709,0.04499999999999993,0,participant,researcher,silence,9,c'est la même heinc'était exactement la même
subj-01,human,3,1,5.838,0.16699999999999982,0,researcher,participant,silence,11,c'est la même que que tout à l'heure oui
subj-01,human,3,1,7.636,0.3360000000000003,0,participant,researcher,silence,15,donc euh voilà donc euh y a des chances quiqu'on revoit les mêmes images
subj-01,human,3,1,11.635,0.8979999999999997,0,researcher,participant,silence,10,c'est ça donc c'est c'est peut-être lié
subj-01,human,3,1,14.642,0.6000000000000014,1,participant,participant,silence,5,à l'utilisation de pesticides
subj-01,human,3,1,17.081,0.5280000000000022,1,participant,participant,silence,3,le fait que
subj-01,human,3,1,18.605,0.477999999999998,1,participant,participant,silence,3,d'un côté
subj-01,human,3,1,19.743,0.3130000000000024,1,participant,participant,silence,6,on ait des fruits et légumes
subj-01,human,3,1,21.262,0.39699999999999847,1,participant,participant,silence,3,en bonne forme
subj-01,human,3,1,22.568,0.48799999999999955,1,participant,participant,silence,4,plutôt taillés en super-héros
subj-01,human,3,1,24.763,0.3460000000000001,1,participant,participant,silence,8,sur lesquels on aurait pas utilisé de pesticides
subj-01,human,3,1,27.303,0.5489999999999995,1,participant,participant,silence,4,de l'autre côté
subj-01,human,3,1,33.217,0.3410000000000011,1,participant,participant,silence,6,ils ont pas une bonne mine
subj-01,human,3,1,34.782,0.4830000000000041,1,participant,participant,silence,15,et peut-être qu'ils se sont pris des poings dans la figure par les super-héros
subj-01,human,3,1,38.156,0.5279999999999987,1,participant,participant,silence,1,***
subj-01,human,3,1,38.847,1.9960000000000022,0,participant,researcher,silence,12,ouaisça fait en tout cas ça fait une ça fait une histoire
subj-01,human,3,1,44.252,0.37599999999999767,1,researcher,researcher,silence,6,mais c'est un peu euh
subj-01,human,3,1,46.02,0.5409999999999968,1,researcher,researcher,silence,15,parce que les pesticides normalement on les utilise pour pour rendre les légumes plus beaux
subj-01,human,3,1,50.131,1.189,1,researcher,researcher,silence,13,fin moi je sais que je j'ai j'ai mon producteur de
subj-01,human,3,1,53.596,0.39100000000000534,1,researcher,researcher,silence,24,de légumes bio euhce qui nous ramène c'est pas joli quoi ça ressemble plus à la deuxième campagne qu'à celle des super-héros
subj-01,human,3,1,28.279,0.4269999999999996,0,participant,researcher,speech,5,ah dans ce sens là
subj-01,human,3,1,29.223,0.6000000000000014,0,researcher,participant,speech,14,on aurait des fruitssur lesquels on a utilisé des pesticides donc qui sont abimés
subj-01,human,3,3,0.396,0.579,1,participant,participant,silence,7,donc là le citron vert tortue ninja
subj-01,human,3,3,2.815,0.15700000000000003,0,participant,researcher,silence,27,ouaiset j'ai j'ai pensé à à une autre chose qui va un peu dans le dans le même sens que ce que je te disais
subj-01,human,3,3,8.627,0.6099999999999994,1,researcher,researcher,silence,21,euh c'est qu'en fait les ce qu'on dit c'est qu'avec les pesticides faut enlever la peau
subj-01,human,3,3,12.956,3.6479999999999997,0,researcher,participant,silence,2,d'accord
subj-01,human,3,3,17.0,0.45200000000000173,0,participant,researcher,silence,27,dans les fruits et légumes on dit que les pesticides ils sont sur la peau donc il faut enlever la peau pour les manger donc euh les
subj-01,human,3,3,21.857,0.5330000000000013,1,researcher,researcher,silence,12,les super-héros c'est justement qu'on peut aussi manger la peau
subj-01,human,3,3,24.539,2.0279999999999987,0,researcher,participant,silence,10,c'est c'est c'est étrange parce que enfin
subj-01,human,3,3,28.726,0.6660000000000004,1,participant,participant,silence,6,c'est bizarre parce qu'ils
subj-01,human,3,3,30.149,0.4059999999999988,1,participant,participant,silence,3,ils rendent intéressant
subj-01,human,3,3,31.693,0.5339999999999954,1,participant,participant,silence,5,les jolis fruits et légumes
subj-01,human,3,3,33.258,0.7209999999999965,1,participant,participant,silence,6,sur lesquels ils auraient utilisés euh
subj-01,human,3,3,36.001,0.41199999999999903,1,participant,participant,silence,2,des pesticides
subj-01,human,3,3,37.221,0.9300000000000068,1,participant,participant,silence,15,et en les taillant en enlevant la peau du coup c'est c'est en
subj-01,human,3,3,40.919,0.595000000000006,1,participant,participant,silence,13,ça va plutôt dans le sens de voilà il faut enlever la peau
subj-01,human,3,3,43.602,0.4830000000000041,1,participant,participant,silence,12,des fruits et légumesqui ont été traités avec des pesticides du coup
subj-01,human,3,3,46.739,2.020000000000003,1,participant,participant,silence,1,***
subj-01,human,3,3,49.003,0.11599999999999966,0,participant,researcher,silence,1,mouais
subj-01,human,3,3,49.653,0.09199999999999875,0,researcher,participant,silence,8,ça serait un message qui est assez complexe
subj-01,human,3,3,51.599,1.1280000000000001,1,participant,participant,silence,1,***
subj-01,human,3,3,55.435,0.2740000000000009,1,researcher,researcher,silence,7,peut-être c'est pas les pesti- enfin
subj-01,human,3,3,57.015,1.2169999999999987,1,researcher,researcher,silence,11,parce qu'après hein sur les idées de base y avait
subj-01,human,3,5,4.231,0.40300000000000047,0,participant,researcher,silence,19,je je je me demandais si en fait dans cette histoire de pesticides on se serait pas un peu
subj-01,human,3,5,13.504,2.9060000000000006,1,researcher,researcher,silence,5,ça parait à l'envers
subj-01,human,3,5,17.345,0.3049999999999997,0,researcher,participant,silence,7,et en faveur de l'agriculture biologique
subj-01,human,3,5,21.024,0.6549999999999976,1,researcher,researcher,silence,20,si vous utilisez des pesticides vous aurez des beaux fruits et légumes qui seront beaux et brillants comme des super-héros
subj-01,human,3,5,26.47,2.3880000000000017,0,researcher,participant,silence,2,d'accord
subj-01,human,3,5,29.886,1.5429999999999993,1,participant,participant,silence,7,oui c'est ça fait assez sens
subj-01,human,3,5,33.664,0.11699999999999733,0,participant,researcher,silence,5,c'est une pub monsanto
subj-01,human,3,5,38.786,0.3810000000000002,1,participant,participant,silence,7,et euh mais est ce qu'elle
subj-01,human,3,5,39.836,1.2370000000000019,1,participant,participant,silence,17,mais est-ce qu'elle aurait frappé des fruits et légumes sur lesquels on a utilisé des pesticides
subj-01,human,3,5,45.997,1.5730000000000004,0,participant,researcher,silence,29,et et c'est vrai que làen plus ça peut faire le le lien et dans ce sens là on peut aussi faire le lien avec l'autre campagne
subj-01,human,3,5,3.125,1.0919999999999996,1,researcher,researcher,speech,5,c'est la pomme spiderman
subj-01,human,3,5,5.93,0.6390000000000002,1,participant,participant,speech,3,donc du coup
subj-01,human,3,5,8.812,1.8260000000000005,0,researcher,participant,speech,15,oui donc il il s'agit d'une pomme bio issue de l'agriculture biologique
subj-01,human,3,5,11.982,1.1640000000000015,0,participant,researcher,speech,10,on se serait pas un peu trompé je sais pas
subj-01,human,3,5,17.94,1.9549999999999983,0,participant,researcher,speech,18,on a l'impression que ça serait parce qu'en fait ça serait une pub pour les pesticides
subj-01,human,3,5,31.79,0.22800000000000153,1,researcher,researcher,speech,1,ouais
subj-01,human,3,5,33.923,0.8789999999999978,0,researcher,participant,speech,19,parce que bon c'est c'est une jolie pomme donc si elle est locale elle esten bonne forme
subj-01,human,3,5,41.743,0.2740000000000009,1,researcher,researcher,speech,1,ouais
subj-01,human,3,5,50.863,3.387999999999998,0,researcher,participant,speech,22,elle a l'air méchante euh oui elle a le masque de superman mais *** c'est pas forcément de la méchanceté
subj-01,human,3,5,54.866,0.9665000000000035,0,participant,researcher,speech,11,sans que ça soit euh extrême c'est à dire que
subj-01,robot,3,2,4.217,0.25400000000000045,0,participant,researcher,silence,1,oui
subj-01,robot,3,2,4.837,1.1580000000000004,0,researcher,participant,silence,3,donc du coup
subj-01,robot,3,2,8.119,0.7469999999999999,0,researcher,participant,silence,14,oui donc il il s'agit d'une pomme bioissue de l'agriculture biologique
subj-01,robot,3,2,12.996,0.9960000000000004,0,participant,researcher,silence,7,c'est une campagne contre les pesticides
subj-01,robot,3,2,16.289,1.3759999999999977,0,researcher,participant,silence,7,et en faveur de l'agriculture biologique
subj-01,robot,3,2,19.779,0.9349999999999987,0,participant,researcher,silence,9,ça peut-être une pub pour manger des fruits locaux
subj-01,robot,3,2,23.198,1.9869999999999983,0,researcher,participant,silence,2,et non
subj-01,robot,3,2,27.71,1.5549999999999997,0,researcher,participant,silence,2,d'accord
subj-01,robot,3,2,30.149,1.2489999999999988,0,researcher,participant,silence,8,oui c'est ça ça fait assez sens
subj-01,robot,3,2,33.502,0.5279999999999987,1,participant,participant,silence,16,parce que bon c'est c'est une jolie pomme donc si elle locale elle est
subj-01,robot,3,2,36.769,0.6859999999999999,1,participant,participant,silence,3,en bonne forme
subj-01,robot,3,2,38.283,0.8789999999999978,1,participant,participant,silence,2,et euh
subj-01,robot,3,2,40.086,1.036999999999999,0,researcher,participant,silence,12,et est-ce qu'elle aurait euh frappé des fruits et légumes euh
subj-01,robot,3,2,43.765,0.3049999999999997,1,participant,participant,silence,7,sur lesquels on a utilisé des pesticides
subj-01,robot,3,2,45.959,0.9249999999999972,0,participant,researcher,silence,6,la pomme a l'air méchante
subj-01,robot,3,2,48.5,2.478999999999999,0,researcher,participant,silence,21,elle a l'air méchante euh oui elle a le masque de $Spiderman$ mais elle inspire pas forcément de la méchanceté
subj-01,robot,3,2,55.775,1.514000000000003,0,participant,researcher,silence,5,elle a l'air forte
subj-01,robot,3,2,6.0,0.54,0,participant,researcher,speech,5,elle combat les pesticides peut-être
subj-01,robot,3,2,25.327,0.3099999999999987,0,participant,researcher,speech,9,ça peut-être une pub pour manger plus de fruits
subj-01,robot,3,2,29.463,0.21799999999999997,0,participant,researcher,speech,3,n'est-ce pas
subj-01,robot,3,2,39.299,0.3149999999999977,0,participant,researcher,speech,3,oui en effet
subj-01,robot,3,4,3.729,1.4530000000000003,1,participant,participant,silence,2,donc euh
subj-01,robot,3,4,11.594,0.6450000000000014,0,researcher,participant,silence,12,le fait qu'elle ait été taillée en enlevant de la peau
subj-01,robot,3,4,15.11,0.391,1,participant,participant,silence,15,est-ce que c'est lié au faitqu'il y ait des pesticides sur la peau
subj-01,robot,3,4,18.138,0.49799999999999756,1,participant,participant,silence,6,et enlever la peau du coup
subj-01,robot,3,4,20.109,0.5129999999999981,1,participant,participant,silence,18,c'est important d'enlever la peau des fruits et légumes qui ont été traités avec des pesticides
subj-01,robot,3,4,24.153,0.5850000000000009,0,participant,researcher,silence,5,je ne suis pas sûr
